epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,115.52,25.8,155,71,4000,1.4,,,
142,567900,210.481632,196.941430,-129.883481,128.5878,128.5906,8997.8353,8565.1312,1.7555,0.9198,353.77,73.2,46,24,568000,293.7,0.405754,0.350496,0.027629
143,571900,211.440109,198.071642,-129.874831,128.7343,128.7400,8397.7779,8450.6430,2.0194,0.7958,343.62,71.2,63,34,572000,296.2,0.406346,0.352373,0.026987
144,575900,208.027260,191.604285,-130.093129,129.1127,129.1148,9299.1535,8246.5276,1.9767,0.7659,353.88,72.9,46,22,576000,298.7,0.374812,0.323025,0.025894
145,579900,,,,,,,,,,372.98,76.8,58,31,580000,299.2,,,
146,583900,210.838275,200.729544,-130.152972,129.0889,129.0863,8707.8619,8361.7911,2.1779,0.7525,378.86,77.8,45,21,584000,301.8,0.375857,0.325154,0.025352
147,587900,208.536184,197.950706,-130.439101,129.3294,129.3294,8625.9698,8240.6624,1.7656,0.7752,379.21,78.1,60,30,588000,304.3,0.358705,0.310410,0.024147
148,591900,210.985305,202.291422,-130.804468,129.5384,129.5447,8410.1491,8535.2943,1.6147,0.7264,357.42,74.0,53,28,592000,306.7,0.373188,0.321996,0.025596
149,595900,212.452289,202.721408,-131.107888,129.8790,129.8805,8510.6950,8462.5713,1.5633,0.5765,360.04,74.5,54,27,596000,309.2,0.365934,0.315608,0.025163
150,599900,,,,,,,,,,355.06,73.2,48,25,600000,309.8,,,
151,603900,209.911096,198.663590,-131.453512,130.2788,130.2841,8385.5183,7982.0860,1.7012,0.5476,365.72,76.1,57,20,604000,312.2,0.374269,0.323283,0.025493
152,607900,206.140585,198.174648,-131.648887,130.4943,130.4859,8249.8397,8001.9887,2.2055,0.5080,351.73,72.4,53,29,608000,314.7,0.416271,0.358386,0.028942
153,611900,210.642532,200.171294,-131.681628,130.6041,130.6061,8165.5180,8205.0003,2.1147,0.5717,369.85,75.8,48,27,612000,317.2,0.406021,0.350633,0.027694
154,615900,220.773079,203.330016,-131.755254,130.7315,130.7437,9124.2456,8023.2605,1.8383,0.5179,380.51,78.1,58,35,616000,319.7,0.430018,0.371353,0.029333
155,619900,,,,,,,,,,365.52,74.4,53,29,620000,320.3,,,
156,623900,215.511870,204.882920,-132.241327,131.1255,131.1387,8403.7493,8218.9732,2.1444,0.5281,360.04,73.0,61,32,624000,322.7,0.385970,0.333769,0.026100
157,627900,212.747925,200.864479,-132.637814,131.5765,131.5753,8263.0709,7896.2720,1.9073,0.4992,368.15,74.9,51,23,628000,325.2,0.452981,0.391265,0.030858
158,631900,212.056166,202.423124,-132.977325,131.8159,131.8250,8398.3598,8156.2493,1.8992,0.5247,359.14,73.2,51,29,632000,327.7,0.377417,0.324882,0.026268
159,635900,218.381858,208.783479,-133.308814,132.2025,132.1936,8051.5584,7751.9615,2.1609,0.4977,357.42,73.1,52,27,636000,330.1,0.368629,0.317065,0.025782
160,639900,,,,,,,,,,374.21,76.9,48,19,640000,330.7,,,
161,643900,214.350593,208.103418,-133.509820,132.4907,132.4992,8030.2086,7837.1047,2.1968,0.4151,385.48,81.4,56,26,644000,333.2,0.433172,0.373412,0.029880
162,647900,214.933046,206.165709,-134.013343,132.9768,132.9790,8304.3457,7970.8337,1.9495,0.4017,380.98,78.0,50,26,648000,335.6,0.407400,0.351250,0.028075
163,651900,209.746799,202.883232,-134.262557,133.3215,133.3180,7810.4339,7773.9885,1.9502,0.3957,372.22,76.5,49,26,652000,338.1,0.402003,0.348043,0.026980
164,655900,213.343767,202.011118,-134.740696,133.7544,133.7629,8542.0784,7760.4332,1.7468,0.4660,399.14,82.4,34,18,656000,340.6,0.385540,0.333502,0.026019
165,659900,,,,,,,,,,413.64,86.2,66,33,660000,341.1,,,
166,663900,210.715586,207.479719,-135.036473,134.0069,134.0105,7514.6622,8029.3404,2.1776,0.4595,390.27,80.9,38,17,664000,343.6,0.390699,0.336300,0.027199
167,667900,213.170334,204.190780,-135.063795,134.1551,134.1456,7897.0226,7683.3304,2.3745,0.4611,376.06,77.2,68,28,668000,346.1,0.397442,0.342754,0.027344
168,671900,215.750081,203.986769,-135.848631,134.7216,134.7239,7520.4359,7641.4335,2.0748,0.3664,354.38,72.3,47,24,672000,348.6,0.363121,0.312973,0.025074
169,675900,213.682492,201.960825,-136.123798,134.9945,134.9977,7742.1973,7563.2584,1.8795,0.4601,360.17,73.6,59,34,676000,351.1,0.406213,0.351052,0.027580
170,679900,,,,,,,,,,361.03,73.7,43,27,680000,351.7,,,
171,683900,225.326506,214.698275,-136.580068,135.4576,135.4521,8126.4836,7591.6822,1.8323,0.3841,385.37,78.7,58,23,684000,354.2,0.399532,0.343676,0.027928
172,687900,221.073326,206.474481,-136.968882,135.7950,135.8013,7572.2175,7615.6889,1.9320,0.4123,364.17,74.3,53,25,688000,356.7,0.377661,0.326629,0.025516
173,691900,219.753643,210.914407,-137.153087,136.0754,136.0808,7482.1311,7553.7304,1.9858,0.3754,382.05,77.8,54,30,692000,359.3,0.384959,0.332200,0.026379
174,695900,218.671377,211.879007,-137.474884,136.3228,136.3216,7994.6023,7469.3429,2.0364,0.3568,374.34,76.3,51,28,696000,361.8,0.428315,0.369367,0.029474
175,699900,,,,,,,,,,368.53,75.3,59,31,700000,362.4,,,
