epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3900,,,,,,,44.93,6.9,536,271,4000,0.6
2,7900,,,,,,,41.25,6.6,611,310,8000,1.6
1,3999,,,,,,,47.55,7.3,546,277,4000,0.5
161,643900,240.960649,245.967083,-94.831503,89.8189,89.8222,860.7038,749.7996,3.3333,0.1305,242.34,28.3,145,73,644000,98.5
162,647900,243.435878,248.280280,-95.590688,90.6528,90.6389,870.2930,747.8426,4.7263,0.1679,256.59,29.8,134,65,648000,99.2
163,651900,242.142314,248.581177,-96.030022,91.1147,91.1277,896.4358,785.6498,2.0119,0.1288,247.19,28.8,133,72,652000,99.9
164,655900,247.469798,252.055038,-96.951293,91.5673,91.5477,802.6297,726.2930,2.7224,0.1345,260.66,30.2,131,66,656000,100.6
165,659900,,,,,,,,,,255.49,29.6,142,69,660000,100.8
166,663900,250.555390,255.407192,-96.819944,91.9168,91.9157,1080.6007,914.9565,3.3526,0.1487,265.00,30.7,126,61,664000,101.5
167,667900,254.312088,260.276466,-97.774779,92.4590,92.4701,957.2124,858.7832,2.4420,0.1417,250.61,29.1,138,58,668000,102.2
168,671900,259.356855,264.452255,-97.495349,92.6077,92.6121,998.7716,805.8841,2.3381,0.1206,278.52,32.1,123,69,672000,102.9
169,675900,254.420873,259.677463,-98.598785,93.6093,93.6024,816.9191,702.2119,2.5046,0.1418,257.32,29.8,137,70,676000,103.5
170,679900,,,,,,,,,,261.28,30.3,131,68,680000,103.7
171,683900,248.970914,255.402077,-99.150830,94.0234,94.0154,874.4202,784.2061,2.9951,0.2061,272.15,31.4,125,48,684000,104.4
172,687900,260.265917,266.674872,-99.347004,94.1569,94.1482,922.4828,795.4746,2.5830,0.1516,285.43,32.9,120,65,688000,105.1
173,691900,260.352421,266.524042,-99.537625,94.7857,94.7950,982.0276,870.0060,2.7905,0.1373,266.37,30.8,131,68,692000,105.8
174,695900,257.623978,263.561454,-100.362697,95.3414,95.3382,950.4245,807.9860,3.0947,0.1415,271.14,31.3,126,71,696000,106.5
